CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
17591,24053,3/25/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
17591,24054,3/25/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
17591,24055,3/25/2019,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1,16.99,6.5,Clicked
17591,24055,3/25/2019,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1,16.99,6.5,Clicked
17591,24056,3/25/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,22.29,Used
17591,24056,3/25/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,22.29,Clicked
17591,24056,3/25/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,22.29,Clicked
17591,24057,3/25/2019,GGOEGAEJ031314,Google Tri-blend Hoodie Grey,Apparel,1,31.99,6.5,Clicked
17591,24057,3/25/2019,GGOEYAAB034614,YouTube Men's Vintage Tee,Apparel,1,15.19,6.5,Clicked
17591,24057,3/25/2019,GGOEYAEJ029613,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Apparel,1,15.19,6.5,Used
17591,24057,3/25/2019,GGOEYAQB073213,YouTube Women's Fleece Hoodie Black,Apparel,1,44.79,6.5,Used
17591,24057,3/25/2019,GGOEYAYR068625,YouTube Youth Short Sleeve Tee Red,Apparel,1,15.19,6.5,Not Used
17591,24057,3/25/2019,GGOEYAYR068656,YouTube Youth Short Sleeve Tee Red,Apparel,1,15.19,6.5,Used
17591,24058,3/25/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
17591,24059,3/25/2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.5,Used
17591,24059,3/25/2019,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,Not Used
17591,24059,3/25/2019,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13.59,6.5,Used
17591,24059,3/25/2019,GGOEGBJR018199,Reusable Shopping Bag,Bags,1,2.8,6.5,Used
17591,24059,3/25/2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.59,6.5,Used
17591,24060,3/25/2019,GGOEGAAJ073417,Google Men's Short Sleeve Hero Tee Heather,Apparel,1,18.99,6.5,Clicked
17591,24060,3/25/2019,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6.5,Not Used
17591,24061,3/25/2019,GGOEGAWR061148,Google Onesie Red,Apparel,1,23.99,16.85,Used
17591,24061,3/25/2019,GGOEGHPL003113,Google Stretch Fit Hat S/M Navy,Headgear,1,21.99,16.85,Clicked
17591,24061,3/25/2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,1,3.99,16.85,Used
17591,24061,3/25/2019,GGOEGOAB021499,Metal Texture Roller Pen,Office,1,28.99,16.85,Used
17591,24061,3/25/2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,2,3.99,16.85,Clicked
17591,24061,3/25/2019,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,1,1.99,16.85,Used
17591,24061,3/25/2019,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.5,16.85,Clicked
17591,24062,3/25/2019,GGOEAAAJ080815,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1,19.99,6.5,Used
17591,24063,3/25/2019,GGOEGBRA037499,Waterproof Backpack,Bags,1,99.99,6.5,Used
17591,24064,3/25/2019,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,Used
17591,24064,3/25/2019,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1,13.59,6.5,Clicked
17591,24065,3/25/2019,GGOEYAAB031814,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,Used
17591,24066,3/25/2019,GGOEYHPB072210,YouTube Twill Cap,Apparel,1,10.99,6.5,Clicked
17591,24067,3/25/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
17591,24070,3/25/2019,GGOEGBMJ013399,Sport Bag,Bags,1,4.99,6.5,Clicked
17591,24070,3/25/2019,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Clicked
17591,24070,3/25/2019,GGOEGOAB021699,Google Ballpoint Pen Black,Office,1,1.99,6.5,Clicked
17591,24070,3/25/2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1,5.5,6.5,Used
17591,24071,3/25/2019,GGOEGAXH065328,Google Toddler Short Sleeve T-shirt Green,Apparel,1,13.59,6.5,Not Used
17591,24072,3/25/2019,GGOEGADB056916,Google Men's Performance Full Zip Jacket Black,Apparel,1,83.99,15.75,Used
17591,24073,3/25/2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,Not Used
12839,24073,3/25/2019,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Used
12839,24074,3/25/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
12839,24074,3/25/2019,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79,6.5,Clicked
12839,24075,3/25/2019,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,149,8.7,Clicked
12839,24076,3/25/2019,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.5,Clicked
12839,24077,3/25/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
12839,24078,3/25/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used
12839,24079,3/25/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used
12839,24079,3/25/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
12839,24080,3/25/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,20.22,Clicked
12839,24083,3/25/2019,GGOEAAEJ030914,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1,23.99,6.5,Clicked
12839,24083,3/25/2019,GGOEGAWN062750,Google Infant Zip Hood Pink,Apparel,1,30.39,6.5,Used
12839,24083,3/25/2019,GGOEGAWR061149,Google Onesie Red,Apparel,1,19.19,6.5,Clicked
12839,24083,3/25/2019,GGOEGOBG023599,Colored Pencil Set,Office,1,2.39,6.5,Clicked
12839,24083,3/25/2019,GGOEGOCT019199,Red Spiral Google Notebook,Office,1,7.99,6.5,Not Used
12839,24084,3/26/2019,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1,18.99,6.5,Clicked
12839,24084,3/26/2019,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1,18.99,6.5,Not Used
12839,24086,3/26/2019,GGOEGOAB015899,Rainbow Stylus Pen,Office,15,1.5,75,Used
12839,24086,3/26/2019,GGOEGOAB021499,Metal Texture Roller Pen,Office,2,28.99,75,Used
12839,24086,3/26/2019,GGOEGOXQ016399,Badge Holder,Office,20,1.99,75,Used
12839,24088,3/26/2019,GGOEAAAJ032416,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1,18.99,6.5,Used
12839,24088,3/26/2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,Not Used
13807,24089,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
13807,24089,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6.5,Used
13807,24090,3/26/2019,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.7,Clicked
13807,24090,3/26/2019,GGOENEBQ081699,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,1,104,8.7,Not Used
13807,24090,3/26/2019,GGOENEBQ081799,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,2,104,8.7,Used
13807,24091,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
13807,24092,3/26/2019,GGOEGBJC019999,Collapsible Shopping Bag,Bags,2,4.99,6.5,Used
16125,24092,3/26/2019,GGOEGBJR018199,Reusable Shopping Bag,Bags,2,3.5,6.5,Used
16125,24092,3/26/2019,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,5,1.99,6.5,Used
16125,24092,3/26/2019,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Clicked
16125,24098,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
16125,24099,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
16125,24100,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
16125,24102,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Used
16125,24103,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
16125,24104,3/26/2019,GGOEGADB056614,Men's Weatherblock Shell Jacket Black,Apparel,1,52.07,6.5,Clicked
16125,24105,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
16125,24106,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Not Used
16125,24107,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,20.85,Used
16125,24108,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Used
17897,24109,3/26/2019,GGOEGADJ056817,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,76.99,6.5,Clicked
17897,24110,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
17897,24112,3/26/2019,GGOEADHH055999,22 oz Android Bottle,Bottles,12,2.39,6.5,Clicked
17897,24112,3/26/2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.5,Clicked
17897,24112,3/26/2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,12,1.59,6.5,Used
17897,24112,3/26/2019,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,12,1,6.5,Clicked
17897,24113,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used
17897,24114,3/26/2019,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,67.67,Clicked
17897,24114,3/26/2019,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2,16.99,67.67,Used
17897,24114,3/26/2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,67.67,Used
17897,24114,3/26/2019,GGOEGAAL010613,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,16.99,67.67,Used
17897,24114,3/26/2019,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,2,16.99,67.67,Used
17897,24114,3/26/2019,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,3,16.99,67.67,Used
17897,24114,3/26/2019,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,16.99,67.67,Not Used
17897,24114,3/26/2019,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,67.67,Clicked
17897,24114,3/26/2019,GGOEGBJC019999,Collapsible Shopping Bag,Bags,5,4.99,67.67,Used
17897,24114,3/26/2019,GGOEGBMJ013399,Sport Bag,Bags,5,4.99,67.67,Not Used
17897,24114,3/26/2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,25,1.99,67.67,Clicked
17897,24114,3/26/2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,50,3.99,67.67,Clicked
17897,24115,3/26/2019,GGOEGADB056914,Google Men's Performance Full Zip Jacket Black,Apparel,1,67.19,12.48,Used
17897,24115,3/26/2019,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,79.99,12.48,Clicked
17897,24115,3/26/2019,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.48,Used
17897,24116,3/26/2019,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,41.99,6.5,Used
17897,24116,3/26/2019,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1,59.99,6.5,Not Used
17897,24116,3/26/2019,GGOEGBMB073599,Google Collapsible Duffel Black,More Bags,1,17.59,6.5,Used
17897,24117,3/26/2019,GGOEGAAB058914,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1,21.99,6.5,Not Used
17897,24117,3/26/2019,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Clicked
17897,24118,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
17897,24120,3/26/2019,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1,12.99,6.5,Not Used
17897,24120,3/26/2019,GGOEGBJC019999,Collapsible Shopping Bag,Bags,1,4.99,6.5,Clicked
17897,24120,3/26/2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,2.99,6.5,Clicked
17897,24121,3/26/2019,GGOEGAFB035813,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Used
17897,24122,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Not Used
17897,24122,3/26/2019,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79,6.5,Not Used
17897,24123,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Used
17897,24124,3/26/2019,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,19.99,6.5,Clicked
17897,24124,3/26/2019,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,76.99,6.5,Not Used
15081,24124,3/26/2019,GGOEGALQ036615,Google Women's Scoop Neck Tee White,Apparel,1,19.99,6.5,Used
15081,24124,3/26/2019,GGOEGAPB057513,Women's Weatherblock Shell Jacket Black,Apparel,1,65.09,6.5,Clicked
15081,24124,3/26/2019,GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,1,37.99,6.5,Clicked
15081,24125,3/26/2019,GGOEGAWC061253,Google Onesie Royal Blue,Apparel,1,19.19,6.5,Used
15081,24125,3/26/2019,GGOEGAWC062848,Google Infant Zip Hood Royal Blue,Apparel,1,30.39,6.5,Used
15081,24126,3/26/2019,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,2,2,6.5,Clicked
15081,24126,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
15081,24127,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Used
15100,24128,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
18102,24128,3/26/2019,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.5,Used
18102,24129,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used
18102,24130,3/26/2019,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,18.36,Clicked
18102,24130,3/26/2019,GGOEGAAC035016,Google Men's Bayside Graphic Tee,Apparel,1,15.99,18.36,Clicked
18102,24131,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
18102,24132,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6.5,Not Used
18102,24134,3/26/2019,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.5,Clicked
18102,24136,3/26/2019,GGOEAAAJ080815,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1,15.99,6.5,Clicked
18102,24137,3/26/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119,6.5,Used
18102,24137,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
18102,24138,3/26/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used
18102,24140,3/26/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Not Used
18102,24140,3/26/2019,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6.5,Clicked
18102,24141,3/26/2019,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.5,Used
18102,24142,3/27/2019,GGOEYHPB072210,YouTube Twill Cap,Apparel,1,10.99,6.5,Clicked
18102,24143,3/27/2019,GGOEAKDH019899,Windup Android,Lifestyle,1,3.99,6.5,Used
18102,24143,3/27/2019,GGOEGBJC019999,Collapsible Shopping Bag,Bags,2,4.99,6.5,Not Used
15024,24143,3/27/2019,GGOEGFKA022299,Keyboard DOT Sticker,Office,4,1.5,6.5,Clicked
16365,24143,3/27/2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,8,3.99,6.5,Used
16365,24144,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used
16365,24144,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
16365,24146,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used
16365,24149,3/27/2019,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,Clicked
16365,24150,3/27/2019,GGOEGAEJ030714,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,1,19.99,30,Clicked
17870,24150,3/27/2019,GGOEGAEJ030716,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,1,19.99,30,Clicked
14821,24151,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
14821,24151,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
16863,24152,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
16863,24153,3/27/2019,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,Used
16863,24153,3/27/2019,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.19,6.5,Not Used
16863,24154,3/27/2019,GGOEGBRA037499,Waterproof Backpack,Bags,2,99.99,26.43,Used
16863,24156,3/27/2019,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,50,1.99,6.5,Clicked
16863,24156,3/27/2019,GGOEGAEC029114,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1,18.99,6.5,Clicked
16863,24156,3/27/2019,GGOEGFSR022099,Google Kick Ball,Lifestyle,40,1.99,6.5,Not Used
16863,24156,3/27/2019,GGOEGGOA017399,Maze Pen,Office,100,0.99,6.5,Clicked
16863,24156,3/27/2019,GGOEGHGC019799,Google Sunglasses,Lifestyle,100,3.5,6.5,Clicked
13078,24156,3/27/2019,GGOEGHPB071610,Google Twill Cap,Apparel,48,10.99,6.5,Clicked
13078,24156,3/27/2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,30,3.99,6.5,Used
13078,24156,3/27/2019,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,100,1.99,6.5,Used
13078,24156,3/27/2019,GGOEGOXQ016399,Badge Holder,Office,50,1.99,6.5,Not Used
13078,24157,3/27/2019,GGOEGADB056714,Men's Softshell Jacket Black/Grey,Apparel,1,79.19,6.5,Clicked
13078,24159,3/27/2019,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Clicked
13078,24159,3/27/2019,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1,44.79,6.5,Not Used
13078,24159,3/27/2019,GGOEGAYQ068956,Google Youth Girl Hoodie,Apparel,1,35.2,6.5,Used
13078,24159,3/27/2019,GGOEGBRJ037299,Google Alpine Style Backpack,Bags,1,79.99,6.5,Used
13078,24160,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5,149,6.5,Used
13267,24161,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Not Used
13267,24161,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
13267,24162,3/27/2019,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79,6.5,Clicked
13267,24163,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Used
13267,24164,3/27/2019,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,74.99,75,Used
13267,24164,3/27/2019,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,2,5.99,75,Used
13267,24164,3/27/2019,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,2,39.99,75,Used
13267,24165,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.5,Clicked
13267,24166,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Used
13267,24167,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
13267,24168,3/27/2019,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6.5,Not Used
13267,24169,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
13267,24170,3/27/2019,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,3,149,8.7,Clicked
13267,24171,3/27/2019,GGOEAAWT061753,Android Onesie Gold,Apparel,1,23.99,6.5,Clicked
13267,24172,3/27/2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,58,3.99,6.5,Used
13050,24172,3/27/2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,57,3.99,6.5,Clicked
13050,24173,3/27/2019,GGOEGHGC019799,Google Sunglasses,Lifestyle,10,2.8,12.48,Used
13050,24173,3/27/2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,10,2.39,12.48,Clicked
13050,24173,3/27/2019,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,5,3.99,12.48,Clicked
13050,24174,3/27/2019,GGOEGAWC062848,Google Infant Zip Hood Royal Blue,Apparel,1,37.99,6.5,Clicked
13050,24175,3/27/2019,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,35,4.79,29.95,Clicked
13050,24176,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,149,6.5,Used
13050,24177,3/27/2019,GGOEGADB056715,Men's Softshell Jacket Black/Grey,Apparel,1,79.19,6.5,Clicked
13050,24177,3/27/2019,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.5,Used
13050,24178,3/27/2019,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,1,9.99,14.41,Not Used
13050,24178,3/27/2019,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,1,3.5,14.41,Not Used
13050,24178,3/27/2019,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,4.99,14.41,Clicked
13050,24179,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Clicked
13050,24181,3/27/2019,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6.5,Used
13050,24182,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used
13050,24183,3/27/2019,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1,55.99,6.5,Clicked
13050,24184,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Used
13050,24185,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
12709,24186,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,199,6.5,Clicked
12709,24187,3/27/2019,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,59.99,6.5,Clicked
12709,24187,3/27/2019,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1,44.79,6.5,Used
12709,24188,3/27/2019,GGOEGBJC014399,Google Tote Bag,Bags,2,7.99,18.12,Used
12709,24188,3/27/2019,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,2,19.99,18.12,Clicked
12709,24188,3/27/2019,GGOEGHGC019799,Google Sunglasses,Lifestyle,4,2.8,18.12,Clicked
12709,24188,3/27/2019,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,2,6.39,18.12,Clicked
15628,24189,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used
15628,24190,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used
15628,24191,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Used
15628,24192,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Clicked
15628,24194,3/27/2019,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,4,119,6.5,Not Used
15628,24194,3/27/2019,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used
15628,24196,3/27/2019,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Clicked
